caseid,dAge,dAncstry1,dAncstry2,iAvail,iCitizen,iClass,dDepart,iDisabl1,iDisabl2,iEnglish,iFeb55,iFertil,dHispanic,dHour89,dHours,iImmigr,dIncome1,dIncome2,dIncome3,dIncome4,dIncome5,dIncome6,dIncome7,dIncome8,dIndustry,iKorean,iLang1,iLooking,iMarital,iMay75880,iMeans,iMilitary,iMobility,iMobillim,dOccup,iOthrserv,iPerscare,dPOB,dPoverty,dPwgt1,iRagechld,dRearning,iRelat1,iRelat2,iRemplpar,iRiders,iRlabor,iRownchld,dRpincome,iRPOB,iRrelchld,iRspouse,iRvetserv,iSchool,iSept80,iSex,iSubfam1,iSubfam2,iTmpabsnt,dTravtime,iVietnam,dWeek89,iWork89,iWorklwk,iWWII,iYearsch,iYearwrk,dYrsserv
22281,4,0,1,0,0,5,4,2,2,0,0,0,0,3,5,0,2,0,0,1,0,0,0,0,10,0,2,0,0,0,1,4,1,2,1,0,2,0,2,2,0,3,0,0,0,1,1,0,3,10,0,1,0,1,0,0,0,0,0,3,0,2,1,1,0,17,1,0
22282,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,2,0,0,2,0,121,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
22283,7,1,1,0,0,1,4,2,2,0,0,2,0,1,1,0,1,0,0,1,1,0,0,0,5,0,2,0,0,0,12,4,1,2,1,0,2,0,2,2,4,2,1,0,0,0,1,0,2,21,0,1,0,1,0,1,0,0,0,5,0,1,1,1,0,11,1,0
22284,3,11,1,0,0,1,0,2,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,7,0,2,2,4,0,0,4,2,2,1,0,2,0,0,1,0,2,12,0,0,0,6,0,2,10,0,6,0,1,0,0,0,0,3,0,0,1,1,2,0,5,2,0
22285,6,1,1,0,0,1,0,2,2,0,0,0,0,3,0,0,2,0,0,1,0,0,0,1,3,0,2,2,0,0,0,3,1,2,5,0,2,0,2,1,0,3,0,0,0,0,3,0,3,10,0,1,0,1,0,0,0,0,1,0,0,1,1,2,0,8,1,0
22286,3,11,1,0,0,1,0,2,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,8,0,2,2,4,0,0,4,2,2,3,0,2,0,1,2,1,0,0,0,0,0,6,0,0,10,0,6,0,1,0,1,0,0,3,0,0,1,1,2,0,10,2,0
22287,7,1,1,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,2,1,0,0,1,0,1,0,4,0,1,0,0,0,6,0,0,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,11,5,0
22288,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,121,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
22289,2,3,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,4,1,2,0,0,2,0,2,1,0,0,3,0,111,0,6,1,0,24,1,6,0,2,0,0,0,0,3,0,0,0,2,2,0,9,7,0
22290,4,1,12,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,1,2,0,1,0,0,0,6,0,0,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,11,5,0
22291,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,2,0,0,2,0,121,0,0,1,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22292,3,0,1,0,0,1,0,2,2,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,8,0,2,2,0,0,0,4,1,2,1,0,2,0,2,2,3,2,2,0,0,0,6,0,2,10,0,2,0,2,0,1,2,1,3,0,0,1,1,2,0,11,2,0
22293,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,2,0,0,2,0,121,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,3,0,0
22294,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,2,3,4,0,2,0,133,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0
22295,3,0,1,0,0,1,5,2,2,0,0,0,0,5,3,0,1,0,0,0,0,0,0,0,4,0,2,0,4,0,1,2,2,2,6,0,2,0,2,2,0,2,2,0,0,1,1,0,2,10,0,6,1,1,1,0,0,0,0,1,0,1,1,1,0,10,1,1
22296,6,1,1,0,0,1,2,2,2,0,0,0,0,4,2,0,2,0,0,1,0,0,0,0,4,1,2,0,0,0,1,2,1,2,1,0,2,0,2,0,0,3,0,0,0,1,1,0,3,22,0,1,8,1,0,0,0,0,0,5,0,2,1,1,0,10,1,1
22297,3,11,1,0,0,1,2,2,2,0,0,1,0,3,3,0,1,0,0,0,0,0,0,0,6,0,2,0,4,0,1,4,2,2,6,0,2,0,2,1,4,2,0,0,0,1,1,0,2,10,0,6,0,1,0,1,0,0,0,3,0,2,1,1,0,10,1,0
22298,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,6,0,213,0,0,0,0,10,1,0,0,1,0,0,3,1,0,0,0,0,0,0,0,1,0,0
22299,7,2,1,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,2,0,0,4,1,2,0,0,2,0,2,1,4,0,0,0,0,0,6,0,2,10,0,4,0,1,0,1,0,0,3,0,0,0,2,2,0,5,5,0
22300,4,2,1,0,0,3,0,2,2,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,9,0,2,2,0,0,0,4,2,2,1,0,2,0,2,1,2,2,1,0,0,0,6,0,2,22,0,1,0,2,0,1,0,0,3,0,0,1,1,2,0,12,2,0
22301,3,3,1,0,3,1,1,2,2,4,0,0,0,3,3,4,1,0,0,0,0,0,0,0,3,0,1,0,0,0,1,4,2,2,6,0,2,4,1,2,0,2,0,0,0,1,1,0,2,51,0,1,0,1,0,0,0,0,0,4,0,1,1,1,0,5,1,0
22302,4,1,2,0,0,1,4,2,2,0,0,3,0,2,2,0,1,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,1,2,3,0,2,0,2,1,2,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,1,0,2,1,1,0,10,1,0
22303,4,11,1,0,0,1,3,2,2,0,0,2,0,4,1,0,2,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,2,2,1,0,2,0,2,1,1,3,1,0,0,1,1,0,3,22,0,1,0,1,0,1,0,0,0,5,0,1,1,1,0,14,1,0
22304,5,0,1,0,0,1,5,2,2,0,0,0,0,5,5,0,3,0,0,1,0,0,0,0,5,0,2,0,0,0,1,4,1,2,6,0,2,0,2,1,0,4,0,0,0,1,1,0,4,10,0,1,0,1,0,0,0,0,0,5,0,2,1,1,0,5,1,0
22305,5,3,1,0,3,1,1,2,2,3,0,0,0,3,3,7,1,0,0,0,0,0,0,0,3,0,1,0,0,0,1,4,1,2,6,0,2,4,2,1,0,2,0,0,0,1,1,0,2,51,0,1,0,1,0,0,0,0,0,2,0,1,1,1,0,4,1,0
22306,5,11,1,0,0,1,3,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,8,0,2,0,0,0,10,4,2,2,2,0,2,0,2,2,0,3,0,0,0,0,1,0,3,23,0,1,0,1,0,0,0,0,0,4,0,2,1,1,0,14,1,0
22307,5,1,2,0,0,1,2,2,2,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,2,0,2,0,0,0,1,2,1,2,1,0,2,0,2,2,0,4,1,0,0,1,1,0,4,21,0,1,4,1,0,0,0,0,0,5,1,2,1,1,0,15,1,1
22308,4,11,1,0,0,5,4,2,2,0,0,3,0,1,3,0,1,0,0,0,0,0,0,0,5,0,2,0,4,0,2,4,1,2,2,0,2,0,2,1,3,2,0,0,0,0,1,0,2,10,0,6,0,1,0,1,0,0,0,6,0,1,1,1,0,10,1,0
22309,4,1,1,0,0,1,0,2,2,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,8,0,2,2,0,0,0,4,1,2,3,0,2,0,2,0,3,2,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,3,0,0,1,1,2,0,10,2,0
22310,4,11,1,0,0,1,2,2,2,0,0,0,0,3,1,0,1,0,0,0,0,0,0,1,5,0,2,0,0,0,1,4,1,2,6,0,2,0,2,0,0,2,0,0,0,1,1,0,2,10,0,1,0,1,0,0,0,0,0,2,0,2,1,1,0,10,1,0
22311,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,3,0,0,2,0,112,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
22312,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,0,0,2,0,111,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
22313,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,2,0,0,2,0,221,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
22314,4,1,1,0,0,1,3,2,2,0,0,0,0,4,3,0,3,0,0,0,0,0,0,0,4,0,2,0,2,0,1,2,2,2,6,0,2,0,2,1,0,4,0,0,0,1,1,0,4,10,0,4,4,1,0,0,0,0,0,1,1,2,1,1,0,11,1,1
22315,5,2,1,0,0,1,5,2,2,0,0,3,0,1,1,0,1,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,1,2,1,0,2,0,2,1,3,2,1,0,0,1,1,0,2,21,0,1,0,1,0,1,0,0,0,5,0,1,1,1,0,14,1,0
22316,4,1,1,0,4,1,3,2,2,0,0,0,0,3,3,1,3,0,0,1,0,0,0,0,4,0,2,0,0,0,1,4,2,2,2,0,2,2,2,1,0,4,1,0,0,1,1,0,4,52,0,1,0,1,0,0,0,0,0,2,0,2,1,1,0,14,1,0
22317,5,1,2,0,0,4,3,2,2,0,0,4,0,3,3,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,1,4,1,2,6,0,2,0,2,1,4,3,1,0,0,1,1,0,3,22,0,1,0,1,0,1,0,0,0,2,0,2,1,1,0,7,1,0
22318,3,0,1,0,0,1,3,2,2,3,0,0,0,5,3,0,3,0,0,0,0,0,0,0,4,0,1,0,0,0,1,4,1,2,1,0,2,0,2,2,0,4,9,0,0,1,1,0,4,24,0,2,0,1,0,0,0,0,0,6,0,2,1,1,0,11,1,0
22319,3,9,2,0,0,1,3,2,2,0,0,3,0,1,1,0,1,0,0,1,0,0,0,0,6,0,2,0,0,0,1,4,2,2,1,0,2,0,2,2,1,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,3,0,1,1,1,0,12,1,0
22320,6,11,1,0,0,1,2,2,2,0,1,0,0,3,3,0,3,0,0,1,0,0,0,0,4,0,2,0,0,0,1,2,1,2,6,0,2,0,2,2,0,4,0,0,0,1,1,0,4,23,0,1,7,1,0,0,0,0,0,4,0,2,1,1,0,11,1,1
22321,7,0,1,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,1,0,0,4,2,1,0,0,2,0,2,1,4,0,0,0,0,0,6,0,2,10,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,10,6,0
22322,3,0,1,0,0,1,5,2,2,0,0,3,0,1,1,0,1,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,2,2,2,0,2,0,2,3,1,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,2,0,1,1,1,0,10,1,0
22323,3,1,3,0,0,3,5,2,2,0,0,0,0,4,4,0,3,0,0,1,0,0,0,0,3,0,2,0,4,0,1,4,1,2,3,0,2,0,2,1,0,4,2,0,0,1,1,0,4,10,0,6,0,1,0,0,0,0,0,5,0,1,1,1,0,11,1,0
22324,6,2,1,0,0,1,4,2,2,0,0,3,0,2,2,0,2,0,0,0,0,0,0,0,8,0,2,0,0,0,1,4,1,2,2,0,2,0,2,1,4,3,1,0,0,1,1,0,3,10,0,1,0,1,0,1,0,0,0,1,0,2,1,1,0,14,1,0
22325,3,11,1,4,0,3,0,2,2,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,9,0,2,1,4,0,0,4,1,2,3,0,2,0,0,2,4,2,13,0,0,0,3,0,2,10,0,6,0,2,0,1,0,0,3,0,0,1,1,2,0,11,2,0
22326,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,111,0,0,1,0,10,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0
22327,3,1,2,0,0,5,5,2,2,0,0,0,0,3,3,0,3,0,0,1,0,0,0,0,10,0,2,0,0,0,1,4,2,2,2,0,2,0,2,2,0,4,0,0,0,1,1,0,4,22,0,1,0,1,0,0,0,0,0,3,0,2,1,1,0,11,1,0
22328,7,11,1,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,8,0,2,2,0,0,0,4,1,2,3,0,2,0,2,1,4,0,0,0,0,0,6,0,2,23,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,5,4,0
22329,2,0,1,0,4,0,0,2,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,4,2,2,0,0,2,6,2,2,0,0,2,0,141,0,6,1,0,52,1,6,0,2,0,0,0,0,3,0,0,0,2,2,0,7,7,0
22330,6,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,1,1,0,0,0,0,0,0,6,0,0,10,0,1,0,1,0,0,0,0,3,0,0,0,2,2,0,7,7,0
22331,7,1,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,4,1,1,0,0,1,0,1,1,4,0,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,11,6,0
22332,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,4,0,2,0,121,0,0,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22333,6,1,1,0,0,0,0,2,2,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,1,4,0,1,0,0,0,6,0,3,23,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,10,6,0
22334,6,0,1,0,0,1,4,2,2,0,1,0,0,3,3,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,1,2,2,2,5,0,2,0,2,2,0,3,0,0,0,1,1,0,3,23,0,1,7,1,0,0,0,0,0,3,0,2,1,1,0,11,1,1
22335,6,1,2,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,2,2,0,0,2,0,2,1,4,0,1,0,0,0,6,0,0,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,10,5,0
22336,5,1,1,0,0,4,3,2,2,0,0,0,0,1,3,0,2,0,0,0,0,0,0,1,9,0,2,0,0,0,1,3,1,2,5,0,2,0,2,1,0,3,0,0,0,1,1,0,3,10,0,1,0,1,0,0,0,0,0,4,0,2,1,0,0,11,1,0
22337,4,1,1,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,1,2,4,0,1,0,0,0,6,0,0,24,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,11,7,0
22338,3,1,1,0,0,1,0,2,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,3,0,2,2,4,0,0,4,2,2,5,0,2,0,1,2,0,2,0,0,0,0,6,0,2,10,0,6,0,2,0,0,0,0,3,0,0,1,1,2,0,13,1,0
22339,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,111,0,0,1,0,22,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
22340,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,4,0,2,0,121,0,0,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22341,7,11,1,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,1,1,4,0,0,0,0,0,6,0,0,10,0,2,0,1,0,1,0,0,3,0,0,0,2,2,0,6,6,0
22342,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,112,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
22343,5,1,1,0,0,2,4,2,2,0,0,4,0,3,3,0,2,1,0,0,0,0,0,0,9,0,2,0,0,0,1,4,1,2,1,0,2,0,2,1,2,3,1,0,0,4,1,0,3,22,0,1,0,1,0,1,0,0,0,2,0,2,1,1,0,15,1,0
22344,5,1,1,0,0,3,3,2,2,0,0,3,0,4,4,0,3,0,0,0,0,0,0,0,9,0,2,0,2,0,1,4,2,2,1,0,2,0,2,1,2,4,0,0,0,1,1,0,4,10,0,4,0,1,0,1,0,0,0,1,0,1,1,1,0,11,1,0
22345,5,11,1,0,0,1,3,2,2,0,0,4,0,5,3,0,2,0,0,0,0,0,0,1,9,0,2,0,0,0,2,4,2,2,2,0,2,0,2,1,4,3,1,0,0,0,1,0,3,23,0,1,0,1,0,1,0,0,0,6,0,1,1,1,0,10,1,0
22346,7,1,1,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,1,4,0,1,0,0,0,6,0,2,24,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,10,6,0
22347,7,0,1,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,4,2,1,0,0,1,0,0,1,4,0,12,0,0,0,6,0,2,10,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,15,6,0
22348,5,1,1,0,0,1,3,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,5,0,2,0,0,0,1,2,2,2,2,0,2,0,2,1,0,3,0,0,0,1,1,0,3,23,0,1,4,1,0,0,0,0,0,1,1,1,1,1,0,11,1,1
22349,3,11,1,0,0,1,2,2,2,0,0,0,0,3,3,0,2,0,0,1,0,0,0,0,4,0,2,0,0,0,1,4,2,2,6,0,2,0,2,2,0,3,0,0,0,2,1,0,3,10,0,1,0,1,0,0,0,0,0,3,0,2,1,1,0,11,1,0
22350,3,1,1,0,0,1,4,2,2,0,0,1,0,3,3,0,1,0,0,0,0,0,0,0,8,0,2,0,4,0,1,4,1,2,2,0,2,0,2,1,4,2,2,0,0,1,1,0,2,10,0,6,0,1,0,1,0,0,0,3,0,2,1,1,0,13,1,0
22351,2,1,2,0,0,1,3,2,2,0,0,0,0,2,3,0,1,0,0,1,0,0,0,0,3,0,2,0,4,0,4,4,1,2,6,0,2,0,2,2,0,2,2,0,0,0,1,0,2,10,0,6,0,1,0,0,0,0,0,5,0,1,1,1,0,11,1,0
22352,5,4,1,0,4,1,3,2,2,0,0,0,0,3,3,3,2,0,0,0,0,0,0,0,3,0,2,0,0,0,1,4,2,2,1,0,2,4,2,2,0,3,0,0,0,1,1,0,3,52,0,1,0,1,0,0,0,0,0,5,0,2,1,1,0,11,1,0
22353,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,4,0,2,0,111,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0
22354,4,1,1,0,0,1,2,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,4,0,2,0,0,0,1,2,2,2,6,0,2,0,2,2,0,3,0,0,0,1,1,0,3,22,0,1,4,1,0,0,0,0,0,3,1,2,1,1,0,11,1,1
22355,3,11,1,0,0,1,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,8,0,2,2,4,0,0,4,1,2,3,0,2,0,2,2,4,0,2,0,0,0,6,0,2,22,0,6,0,1,0,1,0,0,3,0,0,0,2,2,0,10,4,0
22356,4,1,2,0,0,1,4,2,2,0,0,3,0,2,3,0,1,0,0,0,0,0,0,0,9,0,2,0,1,0,1,4,2,2,2,0,2,0,2,1,4,2,10,0,0,1,1,0,2,10,0,3,0,1,0,1,0,0,0,4,0,2,1,1,0,11,1,0
22357,5,1,2,0,0,4,5,2,2,0,0,2,0,3,3,0,1,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,1,2,3,0,2,0,2,2,4,2,1,0,0,3,1,0,2,10,0,1,0,1,0,1,0,0,0,2,0,1,1,1,0,10,1,0
22358,3,1,3,0,0,4,3,2,2,0,0,1,0,3,3,0,2,0,0,0,0,0,0,0,10,0,2,0,2,0,1,4,1,2,1,0,2,0,2,0,4,3,2,0,0,1,1,0,3,10,0,4,0,2,0,1,0,0,0,4,0,2,1,1,0,13,1,0
22359,7,2,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,2,2,0,0,0,3,1,1,6,0,1,0,2,2,0,2,0,0,0,0,6,0,2,22,0,1,0,1,0,0,0,0,3,0,0,1,1,2,0,8,2,0
22360,6,1,1,0,0,7,2,2,2,0,0,0,0,3,2,0,2,1,0,0,0,0,0,0,3,0,2,0,0,0,1,4,1,2,2,0,2,0,2,1,0,4,0,0,0,1,1,0,4,23,0,1,0,1,0,0,0,0,0,3,0,2,1,1,0,10,1,0
22361,4,1,12,0,0,1,3,2,2,0,0,1,0,4,4,0,2,0,0,0,0,0,0,0,4,0,2,0,4,0,1,4,2,2,2,0,2,0,2,0,4,3,10,0,0,2,1,0,3,10,0,6,0,1,0,1,0,0,0,4,0,2,1,1,0,10,1,0
22362,7,0,1,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,1,0,0,4,2,1,0,0,2,0,2,3,4,0,13,0,0,0,6,0,5,21,0,3,0,1,0,1,0,0,0,0,0,0,2,0,0,14,6,0
22363,4,9,1,0,3,1,4,2,2,2,0,2,0,1,1,4,1,0,0,0,0,1,0,0,9,0,1,0,0,0,2,4,2,2,3,0,2,3,2,2,2,2,2,0,0,0,1,0,2,51,0,2,0,1,0,1,2,1,0,5,0,2,1,0,0,10,1,0
22364,3,1,1,0,0,1,0,1,1,1,0,0,0,5,0,0,1,0,0,0,0,0,0,1,3,0,1,2,4,0,0,2,2,2,5,0,2,0,0,1,0,2,12,0,0,0,6,0,2,10,0,6,1,1,1,0,0,0,3,0,0,1,1,2,0,6,2,1
22365,5,1,1,0,0,1,3,2,2,0,0,0,0,5,5,0,4,0,0,1,0,0,0,0,8,0,2,0,4,0,1,4,2,2,2,0,2,0,2,1,0,5,0,0,0,1,1,0,5,22,0,6,0,1,0,0,0,0,0,4,0,2,1,1,0,14,1,0
22366,7,2,1,0,3,0,0,2,2,0,0,4,0,0,0,10,0,0,0,1,1,0,0,0,0,0,2,2,1,0,0,4,1,2,0,0,1,2,2,1,4,0,0,0,0,0,6,0,2,51,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,4,6,0
22367,3,0,1,2,0,1,0,1,2,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,8,0,2,0,0,0,0,4,2,2,2,0,2,0,2,1,1,2,1,0,0,0,2,0,2,10,0,1,0,1,0,1,0,0,2,0,0,1,1,2,0,10,2,0
22368,6,1,2,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,0,4,0,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,10,5,0
22369,7,1,2,0,0,1,3,2,2,0,0,0,0,5,2,0,4,0,0,1,0,0,0,0,5,0,2,0,0,0,1,2,1,2,1,0,2,0,2,1,0,5,0,0,0,1,1,0,5,10,0,1,10,2,0,0,0,0,0,4,0,2,1,1,1,15,1,1
22370,4,1,1,0,0,1,5,2,2,0,0,0,0,5,4,0,1,0,0,0,0,0,0,0,7,0,2,0,0,0,10,4,2,2,2,0,2,0,2,1,0,2,0,0,0,0,1,0,2,21,0,1,0,1,0,0,0,0,0,4,0,2,1,1,0,10,1,0
22371,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,1,1,4,0,2,0,222,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0
22372,6,1,1,0,0,1,3,2,2,0,0,4,0,3,3,0,2,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,2,2,2,0,2,0,2,1,4,3,1,0,0,2,1,0,3,24,0,1,0,1,0,1,0,0,0,5,0,2,1,1,0,10,1,0
22373,4,2,2,0,0,3,2,2,2,0,0,0,0,5,5,0,3,0,0,1,0,0,0,0,9,0,2,0,0,0,1,4,1,2,1,0,2,0,2,1,0,4,0,0,0,2,1,0,4,10,0,1,0,1,0,0,0,0,0,5,0,1,1,1,0,15,1,0
22374,3,11,1,0,0,1,5,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,5,0,2,0,0,0,1,4,2,2,3,0,2,0,2,1,0,3,0,0,0,2,1,0,3,10,0,1,0,1,0,0,0,0,0,3,0,2,1,1,0,11,1,0
22375,2,9,1,0,3,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1,0,0,2,0,4,0,0,0,1,2,0,0,2,3,2,0,4,0,2,0,112,0,0,1,2,51,1,6,0,2,0,1,0,0,0,0,0,0,0,2,0,7,0,0
22376,7,3,1,0,0,0,0,2,2,1,0,4,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,4,1,2,0,0,2,0,2,1,4,0,1,0,0,0,6,0,2,24,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,11,7,0
22377,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,122,0,0,1,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
